GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene ID
CYP313B1	FBgn0037601	FBtr0344337	FBpp0310719	41019
CYP313B1	FBgn0037601	FBtr0081893	FBpp0081379	41019
ADE5	FBgn0020513	FBtr0333799	FBpp0305933	32228
ADE5	FBgn0020513	FBtr0073705	FBpp0073538	32228
CG8949	FBgn0030812	FBtr0304840	FBpp0293380	32690
CG8949	FBgn0030812	FBtr0310524	FBpp0302661	32690
CG8949	FBgn0030812	FBtr0304839	FBpp0293379	32690
CG8949	FBgn0030812	FBtr0074412	FBpp0074186	32690
CG8949	FBgn0030812	FBtr0330596	FBpp0303447	32690
CG8949	FBgn0030812	FBtr0310525	FBpp0302662	32690
PROSALPHA4T2	FBgn0017556	FBtr0072350	FBpp0072257	37910
PROSALPHA4T2	FBgn0017556	FBtr0343481	FBpp0310089	37910
CG18745	FBgn0042102	FBtr0081777	FBpp0081273	59141
MST35BA	FBgn0013300	FBtr0080682	FBpp0080244	34866
MST35BA	FBgn0013300	FBtr0345434	FBpp0311559	34866
HMT-1	FBgn0038376	FBtr0083188	FBpp0082642	41925
SEND2	FBgn0264253	FBtr0080642	FBpp0080214	34836
CG8206	FBgn0030679	FBtr0074085	FBpp0073901	32516
CG8206	FBgn0030679	FBtr0346187	FBpp0312006	32516
CG14370	FBgn0038158	FBtr0082788	FBpp0082256	41659
CG4679	FBgn0033816	FBtr0087759	FBpp0086872	36466
TAP	FBgn0015550	FBtr0075216	FBpp0074978	39935
IF	FBgn0001250	FBtr0301354	FBpp0290568	32661
IF	FBgn0001250	FBtr0074357	FBpp0074131	32661
IF	FBgn0001250	FBtr0301353	FBpp0290567	32661
IF	FBgn0001250	FBtr0301352	FBpp0290566	32661
RPS27	FBgn0039300	FBtr0084868	FBpp0084242	43039
RPS27	FBgn0039300	FBtr0304693	FBpp0293236	43039
SMC5	FBgn0052438	FBtr0333456	FBpp0305647	326215
SMC5	FBgn0052438	FBtr0301600	FBpp0290815	326215
SMC5	FBgn0052438	FBtr0333455	FBpp0305646	326215
SMC5	FBgn0052438	FBtr0301601	FBpp0290816	326215
MRPL4	FBgn0001995	FBtr0080843	FBpp0080401	49425
VHA55	FBgn0005671	FBtr0082670	FBpp0082139	41550
VHA55	FBgn0005671	FBtr0301661	FBpp0290875	41550
VHA55	FBgn0005671	FBtr0082671	FBpp0082140	41550
CG33469	FBgn0053469	FBtr0339979	FBpp0309000	2768832
CG33469	FBgn0053469	FBtr0087504	FBpp0086633	2768832
CG17333	FBgn0030239	FBtr0073379	FBpp0073235	32013
CG43134	FBgn0262608	FBtr0305282	FBpp0293825	12798107
CG43134	FBgn0262608	FBtr0307049	FBpp0297892	12798107
KL-2	FBgn0001313	FBtr0346722	FBpp0312333	3355181
CG33062	FBgn0053062	FBtr0302886	FBpp0292017	318840
CG33062	FBgn0053062	FBtr0302887	FBpp0292018	318840
CP309	FBgn0086690	FBtr0305979	FBpp0297121	3772382
CP309	FBgn0086690	FBtr0333946	FBpp0306071	3772382
CP309	FBgn0086690	FBtr0333940	FBpp0306065	3772382
CP309	FBgn0086690	FBtr0099993	FBpp0099787	3772382
CP309	FBgn0086690	FBtr0333943	FBpp0306068	3772382
CP309	FBgn0086690	FBtr0333941	FBpp0306066	3772382
CP309	FBgn0086690	FBtr0333947	FBpp0306072	3772382
CP309	FBgn0086690	FBtr0333942	FBpp0306067	3772382
CP309	FBgn0086690	FBtr0333939	FBpp0306064	3772382
CP309	FBgn0086690	FBtr0333945	FBpp0306070	3772382
CP309	FBgn0086690	FBtr0305977	FBpp0297119	3772382
CP309	FBgn0086690	FBtr0333944	FBpp0306069	3772382
CYP4D2	FBgn0011576	FBtr0345609	FBpp0311678	31192
CYP4D2	FBgn0011576	FBtr0070387	FBpp0070371	31192
CG15617	FBgn0034151	FBtr0087083	FBpp0086231	36871
CG31809	FBgn0051809	FBtr0344852	FBpp0311167	318954
CG31809	FBgn0051809	FBtr0113414	FBpp0112326	318954
CG15440	FBgn0031607	FBtr0077454	FBpp0077144	33652
CHEB42C	FBgn0066292	FBtr0332945	FBpp0305163	2768715
PRAT	FBgn0004901	FBtr0304705	FBpp0293248	40935
PRAT	FBgn0004901	FBtr0081764	FBpp0081261	40935
PUF	FBgn0039214	FBtr0084667	FBpp0084047	42935
PUF	FBgn0039214	FBtr0306172	FBpp0297302	42935
PUF	FBgn0039214	FBtr0084668	FBpp0084048	42935
PUF	FBgn0039214	FBtr0330309	FBpp0303341	42935
PUF	FBgn0039214	FBtr0330308	FBpp0303340	42935
PUF	FBgn0039214	FBtr0339135	FBpp0308280	42935
CG16894	FBgn0034483	FBtr0086324	FBpp0085632	37280
CG2144	FBgn0033187	FBtr0088904	FBpp0087978	35685
JHEDUP	FBgn0034076	FBtr0087222	FBpp0086361	36779
PROSALPHA2	FBgn0086134	FBtr0082590	FBpp0082062	41531
KAH	FBgn0035144	FBtr0072563	FBpp0072462	38072
CG14990	FBgn0035496	FBtr0073208	FBpp0073064	38486
CG8065	FBgn0036075	FBtr0345693	FBpp0311742	39186
CG8065	FBgn0036075	FBtr0301227	FBpp0290445	39186
CG42685	FBgn0261571	FBtr0302857	FBpp0291997	34854
CG13001	FBgn0030806	FBtr0074417	FBpp0074191	32684
PYD3	FBgn0037513	FBtr0081780	FBpp0081276	40916
CG42714	FBgn0261631	FBtr0302996	FBpp0292121	10178862
GCLC	FBgn0040319	FBtr0340139	FBpp0309125	53581
GCLC	FBgn0040319	FBtr0071108	FBpp0089361	53581
GCLC	FBgn0040319	FBtr0071107	FBpp0071063	53581
GCLC	FBgn0040319	FBtr0340138	FBpp0309124	53581
CG14280	FBgn0038695	FBtr0083738	FBpp0083152	42312
CG14280	FBgn0038695	FBtr0346143	FBpp0311971	42312
CG18131	FBgn0031343	FBtr0077936	FBpp0077601	33331
CG18131	FBgn0031343	FBtr0077939	FBpp0077604	33331
CG18131	FBgn0031343	FBtr0077938	FBpp0077603	33331
CG18131	FBgn0031343	FBtr0334822	FBpp0306856	33331
CG18131	FBgn0031343	FBtr0334821	FBpp0306855	33331
CG18131	FBgn0031343	FBtr0077937	FBpp0077602	33331
CG14422	FBgn0029645	FBtr0070555	FBpp0070530	31286
MER	FBgn0086384	FBtr0074754	FBpp0074523	32979
MER	FBgn0086384	FBtr0345992	FBpp0311877	32979
CG3645	FBgn0031238	FBtr0078140	FBpp0077799	33190
CG3645	FBgn0031238	FBtr0336989	FBpp0307923	33190
CG3645	FBgn0031238	FBtr0078141	FBpp0077800	33190
CG44006	FBgn0264748	FBtr0334132	FBpp0306249	14462878
SELR	FBgn0267376	FBtr0306641	FBpp0297596	41309
SELR	FBgn0267376	FBtr0273347	FBpp0271855	41309
SELR	FBgn0267376	FBtr0082292	FBpp0081769	41309
SELR	FBgn0267376	FBtr0082291	FBpp0081768	41309
SELR	FBgn0267376	FBtr0273346	FBpp0271854	41309
SELR	FBgn0267376	FBtr0273345	FBpp0271853	41309
SELR	FBgn0267376	FBtr0082295	FBpp0081772	41309
SELR	FBgn0267376	FBtr0082294	FBpp0081771	41309
CG33474	FBgn0053474	FBtr0345937	FBpp0311851	2768725
CG33474	FBgn0053474	FBtr0088260	FBpp0087355	2768725
CG11180	FBgn0034528	FBtr0086254	FBpp0085566	37330
CG11180	FBgn0034528	FBtr0342722	FBpp0309594	37330
L(2)41AB	FBgn0262123	FBtr0114030	FBpp0112753	5740691
L(2)41AB	FBgn0262123	FBtr0114029	FBpp0112752	5740691
CG13901	FBgn0035164	FBtr0331403	FBpp0303820	38095
CG13901	FBgn0035164	FBtr0072596	FBpp0072493	38095
HEP	FBgn0010303	FBtr0073748	FBpp0073579	32256
HEP	FBgn0010303	FBtr0330396	FBpp0303422	32256
HEP	FBgn0010303	FBtr0073747	FBpp0073578	32256
HEP	FBgn0010303	FBtr0330397	FBpp0303423	32256
HEP	FBgn0010303	FBtr0340303	FBpp0309264	32256
CG15270	FBgn0028879	FBtr0344791	FBpp0311119	34886
CG15270	FBgn0028879	FBtr0080703	FBpp0089099	34886
CG15270	FBgn0028879	FBtr0344792	FBpp0311120	34886
CG15270	FBgn0028879	FBtr0307486	FBpp0298821	34886
CG15270	FBgn0028879	FBtr0332180	FBpp0304489	34886
CG15270	FBgn0028879	FBtr0080702	FBpp0080263	34886
CG9988	FBgn0039591	FBtr0085305	FBpp0084674	43388
CG9636	FBgn0037556	FBtr0306301	FBpp0297404	40967
CG9636	FBgn0037556	FBtr0081806	FBpp0081302	40967
CG14154	FBgn0036093	FBtr0076258	FBpp0075987	39207
CG14154	FBgn0036093	FBtr0076257	FBpp0075986	39207
CG43218	FBgn0262854	FBtr0306159	FBpp0297289	12798438
CG17360	FBgn0037949	FBtr0333819	FBpp0305953	41425
CG17360	FBgn0037949	FBtr0082531	FBpp0082005	41425
CG13685	FBgn0035816	FBtr0331171	FBpp0303598	38869
CG13685	FBgn0035816	FBtr0346865	FBpp0312405	38869
CG13685	FBgn0035816	FBtr0076809	FBpp0076521	38869
CG13685	FBgn0035816	FBtr0334644	FBpp0306706	38869
CG14805	FBgn0023514	FBtr0070312	FBpp0070299	31146
CG6499	FBgn0038309	FBtr0113238	FBpp0112150	41841
CG33309	FBgn0053309	FBtr0080674	FBpp0080236	2768926
SSP2	FBgn0036389	FBtr0075759	FBpp0075501	39540
SSP2	FBgn0036389	FBtr0346645	FBpp0312225	39540
CG5815	FBgn0027574	FBtr0339262	FBpp0308369	43266
CG5815	FBgn0027574	FBtr0085106	FBpp0084476	43266
CG43220	FBgn0262856	FBtr0310202	FBpp0301886	12797993
SLX1	FBgn0037263	FBtr0301296	FBpp0290511	40578
CG43074	FBgn0262484	FBtr0304829	FBpp0293369	12798579
OBP19C	FBgn0031111	FBtr0340362	FBpp0309320	33039
OBP19C	FBgn0031111	FBtr0077326	FBpp0077018	33039
CG10035	FBgn0038028	FBtr0344387	FBpp0310760	41511
CG10035	FBgn0038028	FBtr0082606	FBpp0082076	41511
TIM9A	FBgn0030480	FBtr0073775	FBpp0073606	32294
TIM9A	FBgn0030480	FBtr0343147	FBpp0309846	32294
CG13309	FBgn0035933	FBtr0076582	FBpp0076309	39012
CG30441	FBgn0050441	FBtr0299872	FBpp0289150	246616
CG42673	FBgn0261555	FBtr0302709	FBpp0291849	39111
CG42673	FBgn0261555	FBtr0302710	FBpp0291850	39111
CG42673	FBgn0261555	FBtr0302711	FBpp0291851	39111
CG10841	FBgn0038163	FBtr0082795	FBpp0082263	41665
CG10841	FBgn0038163	FBtr0309093	FBpp0301101	41665
CYP49A1	FBgn0033524	FBtr0304592	FBpp0293134	36105
CYP49A1	FBgn0033524	FBtr0088313	FBpp0089308	36105
CYP49A1	FBgn0033524	FBtr0088312	FBpp0087404	36105
CYP49A1	FBgn0033524	FBtr0088311	FBpp0087403	36105
CG34236	FBgn0085265	FBtr0301011	FBpp0290233	5740183
CG34236	FBgn0085265	FBtr0345938	FBpp0311852	5740183
CG4546	FBgn0038373	FBtr0083184	FBpp0082638	41922
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3772702
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3771981
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3772665
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3772004
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3771838
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3772715
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3771816
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	318854
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3771912
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3772075
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3771818
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3772409
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3772077
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3771879
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3771803
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3772225
HIS1:CG33828	FBgn0053828	FBtr0091832	FBpp0091074	3771910
SEMA-2A	FBgn0011260	FBtr0345339	FBpp0311494	36846
SEMA-2A	FBgn0011260	FBtr0087090	FBpp0086238	36846
SEMA-2A	FBgn0011260	FBtr0087089	FBpp0086237	36846
SEMA-2A	FBgn0011260	FBtr0087088	FBpp0086236	36846
CG17264	FBgn0031490	FBtr0331628	FBpp0304018	33511
CG17264	FBgn0031490	FBtr0077647	FBpp0077332	33511
CG45545	FBgn0267105	FBtr0346199	FBpp0312016	19835450
CA-ALPHA1D	FBgn0001991	FBtr0332023	FBpp0304339	34950
CA-ALPHA1D	FBgn0001991	FBtr0332020	FBpp0304336	34950
CA-ALPHA1D	FBgn0001991	FBtr0090003	FBpp0089046	34950
CA-ALPHA1D	FBgn0001991	FBtr0090005	FBpp0089048	34950
CA-ALPHA1D	FBgn0001991	FBtr0332024	FBpp0304340	34950
CA-ALPHA1D	FBgn0001991	FBtr0090006	FBpp0089049	34950
CA-ALPHA1D	FBgn0001991	FBtr0332021	FBpp0304337	34950
CA-ALPHA1D	FBgn0001991	FBtr0332025	FBpp0304341	34950
CA-ALPHA1D	FBgn0001991	FBtr0090004	FBpp0089047	34950
CA-ALPHA1D	FBgn0001991	FBtr0332022	FBpp0304338	34950
CG13699	FBgn0036781	FBtr0075134	FBpp0074900	40008
LECTIN-GALC1	FBgn0016675	FBtr0302360	FBpp0291556	35216
LECTIN-GALC1	FBgn0016675	FBtr0081201	FBpp0080742	35216
AVEN	FBgn0030410	FBtr0073709	FBpp0073542	32215
AVEN	FBgn0030410	FBtr0346122	FBpp0311951	32215
CG15728	FBgn0030409	FBtr0307897	FBpp0300331	32214
CG15728	FBgn0030409	FBtr0073674	FBpp0073507	32214
CG42456	FBgn0259933	FBtr0300240	FBpp0289473	8674033
CG1746	FBgn0039830	FBtr0085772	FBpp0085134	43693
CG1746	FBgn0039830	FBtr0085773	FBpp0085135	43693
CG1746	FBgn0039830	FBtr0306237	FBpp0297347	43693
CG1746	FBgn0039830	FBtr0305121	FBpp0293652	43693
CG1746	FBgn0039830	FBtr0085774	FBpp0085136	43693
CG1746	FBgn0039830	FBtr0305122	FBpp0293653	43693
MUB	FBgn0262737	FBtr0333222	FBpp0305424	40436
MUB	FBgn0262737	FBtr0304984	FBpp0293521	40436
MUB	FBgn0262737	FBtr0332736	FBpp0304982	40436
MUB	FBgn0262737	FBtr0111017	FBpp0110316	40436
MUB	FBgn0262737	FBtr0301364	FBpp0290578	40436
MUB	FBgn0262737	FBtr0078470	FBpp0089422	40436
MUB	FBgn0262737	FBtr0304980	FBpp0293517	40436
MUB	FBgn0262737	FBtr0346820	FBpp0312395	40436
MUB	FBgn0262737	FBtr0078468	FBpp0078122	40436
MUB	FBgn0262737	FBtr0304982	FBpp0293519	40436
MUB	FBgn0262737	FBtr0304983	FBpp0293520	40436
MUB	FBgn0262737	FBtr0304981	FBpp0293518	40436
CG17097	FBgn0265264	FBtr0080101	FBpp0290352	34461
CG17197	FBgn0039367	FBtr0290204	FBpp0288643	43111
KLU	FBgn0013469	FBtr0076247	FBpp0075976	39228
KLU	FBgn0013469	FBtr0345346	FBpp0311501	39228
KLU	FBgn0013469	FBtr0333361	FBpp0305553	39228
KLU	FBgn0013469	FBtr0330080	FBpp0303113	39228
CG31813	FBgn0051813	FBtr0080531	FBpp0080108	318957
CG31813	FBgn0051813	FBtr0343656	FBpp0310251	318957
CAD87A	FBgn0037963	FBtr0082513	FBpp0081987	41441
CIB	FBgn0026084	FBtr0307206	FBpp0298035	31359
CIB	FBgn0026084	FBtr0070640	FBpp0070608	31359
CIB	FBgn0026084	FBtr0070641	FBpp0070609	31359
CIB	FBgn0026084	FBtr0343425	FBpp0310070	31359
CIB	FBgn0026084	FBtr0070639	FBpp0070607	31359
CG14882	FBgn0038429	FBtr0337015	FBpp0307944	41994
CG14882	FBgn0038429	FBtr0083289	FBpp0082740	41994
JAFRAC1	FBgn0040309	FBtr0345161	FBpp0311371	53578
JAFRAC1	FBgn0040309	FBtr0339699	FBpp0308756	53578
JAFRAC1	FBgn0040309	FBtr0073763	FBpp0073594	53578
JAFRAC1	FBgn0040309	FBtr0073764	FBpp0073595	53578
JAFRAC1	FBgn0040309	FBtr0339700	FBpp0308757	53578
PMP70	FBgn0031069	FBtr0335155	FBpp0307154	32992
PMP70	FBgn0031069	FBtr0335157	FBpp0307156	32992
PMP70	FBgn0031069	FBtr0074795	FBpp0074564	32992
PMP70	FBgn0031069	FBtr0335156	FBpp0307155	32992
SFP24BA	FBgn0259951	FBtr0300296	FBpp0289524	8673984
L(2)K01209	FBgn0022029	FBtr0086915	FBpp0086071	36953
L(2)K01209	FBgn0022029	FBtr0086913	FBpp0086069	36953
L(2)K01209	FBgn0022029	FBtr0086912	FBpp0086068	36953
L(2)K01209	FBgn0022029	FBtr0086914	FBpp0086070	36953
NEJ	FBgn0261617	FBtr0071402	FBpp0071337	43856
NEJ	FBgn0261617	FBtr0333521	FBpp0305701	43856
NEJ	FBgn0261617	FBtr0302723	FBpp0291863	43856
NEJ	FBgn0261617	FBtr0302722	FBpp0291862	43856
BSG25A	FBgn0000227	FBtr0077423	FBpp0077114	33669
NRG	FBgn0264975	FBtr0301763	FBpp0290977	31792
NRG	FBgn0264975	FBtr0301762	FBpp0290976	31792
NRG	FBgn0264975	FBtr0305914	FBpp0297081	31792
NRG	FBgn0264975	FBtr0071208	FBpp0071155	31792
NRG	FBgn0264975	FBtr0071209	FBpp0089326	31792
NRG	FBgn0264975	FBtr0333523	FBpp0305703	31792
NRG	FBgn0264975	FBtr0301764	FBpp0290978	31792
NRG	FBgn0264975	FBtr0333522	FBpp0305702	31792
NRG	FBgn0264975	FBtr0071207	FBpp0071154	31792
TIM13	FBgn0036204	FBtr0076089	FBpp0075820	39327
DIB	FBgn0000449	FBtr0073205	FBpp0073061	45282
CG31976	FBgn0051976	FBtr0346127	FBpp0311956	326181
CG31976	FBgn0051976	FBtr0302194	FBpp0291404	326181
RPL10AA	FBgn0038281	FBtr0083024	FBpp0082483	41811
MUR29B	FBgn0051901	FBtr0079607	FBpp0079227	319014
CG11913	FBgn0039331	FBtr0273265	FBpp0271773	43073
CG7208	FBgn0038575	FBtr0083618	FBpp0083038	42172
CG7208	FBgn0038575	FBtr0083617	FBpp0083037	42172
CG17780	FBgn0039197	FBtr0084621	FBpp0084005	42914
CG17780	FBgn0039197	FBtr0084622	FBpp0084006	42914
NUP205	FBgn0031078	FBtr0074798	FBpp0074567	33002
NUP205	FBgn0031078	FBtr0074799	FBpp0074568	33002
RESILIN	FBgn0034157	FBtr0087025	FBpp0086176	36880
RESILIN	FBgn0034157	FBtr0087024	FBpp0086175	36880
TWDLR	FBgn0051081	FBtr0085033	FBpp0084405	318586
CG7567	FBgn0039670	FBtr0085472	FBpp0084838	43479
PROSBETA4R2	FBgn0031443	FBtr0332513	FBpp0304788	33451
PROSBETA4R2	FBgn0031443	FBtr0077699	FBpp0077383	33451
CG8677	FBgn0026577	FBtr0346586	FBpp0312177	35397
CG8677	FBgn0026577	FBtr0331677	FBpp0304067	35397
PPK16	FBgn0065108	FBtr0100832	FBpp0100163	3885612
MAF-S	FBgn0034534	FBtr0342716	FBpp0309590	37336
MAF-S	FBgn0034534	FBtr0086230	FBpp0085544	37336
TFIIFBETA	FBgn0010421	FBtr0082310	FBpp0081786	41290
CG31327	FBgn0051327	FBtr0082904	FBpp0082365	318684
CG2104	FBgn0037365	FBtr0078726	FBpp0078375	40702
CG2104	FBgn0037365	FBtr0334950	FBpp0306966	40702
CG34362	FBgn0085391	FBtr0334896	FBpp0306917	43362
CG34362	FBgn0085391	FBtr0344218	FBpp0310624	43362
CG34362	FBgn0085391	FBtr0334897	FBpp0306918	43362
CG34362	FBgn0085391	FBtr0112583	FBpp0111495	43362
CG34362	FBgn0085391	FBtr0344217	FBpp0310623	43362
CPR65EB	FBgn0035736	FBtr0076928	FBpp0076637	38774
BARC	FBgn0037081	FBtr0078399	FBpp0078053	40369
BARC	FBgn0037081	FBtr0078400	FBpp0078054	40369
GRIP71	FBgn0032705	FBtr0081099	FBpp0080649	35130
DOK	FBgn0029944	FBtr0071049	FBpp0071008	31667
LIN-28	FBgn0035626	FBtr0077090	FBpp0076798	38639
CG11927	FBgn0031638	FBtr0077386	FBpp0077078	33687
CG9466	FBgn0032068	FBtr0079742	FBpp0079344	34205
CG9466	FBgn0032068	FBtr0345752	FBpp0311773	34205
SRPRBETA	FBgn0011509	FBtr0333891	FBpp0306023	47283
SRPRBETA	FBgn0011509	FBtr0076598	FBpp0076325	47283
CG11880	FBgn0039637	FBtr0085372	FBpp0084741	43440
CG11880	FBgn0039637	FBtr0085371	FBpp0084740	43440
CG11880	FBgn0039637	FBtr0085373	FBpp0084742	43440
DNZ1	FBgn0027453	FBtr0080181	FBpp0079770	34503
CG12682	FBgn0029729	FBtr0070716	FBpp0070684	31415
SP555	FBgn0260470	FBtr0333534	FBpp0305714	53471
SP555	FBgn0260470	FBtr0333535	FBpp0305715	53471
SP555	FBgn0260470	FBtr0079005	FBpp0078644	53471
SP555	FBgn0260470	FBtr0079004	FBpp0078643	53471
CG11221	FBgn0031855	FBtr0339237	FBpp0308344	33948
CG11221	FBgn0031855	FBtr0079303	FBpp0078933	33948
OR42B	FBgn0033043	FBtr0086051	FBpp0085387	35516
CG8319	FBgn0037722	FBtr0082077	FBpp0081555	41165
CG33511	FBgn0053511	FBtr0346727	FBpp0312336	3346223
CG13321	FBgn0033787	FBtr0087792	FBpp0086905	36430
CG13321	FBgn0033787	FBtr0345371	FBpp0311525	36430
CG31108	FBgn0051108	FBtr0339247	FBpp0308354	43015
CG31108	FBgn0051108	FBtr0084802	FBpp0084177	43015
TOM	FBgn0026320	FBtr0075620	FBpp0075373	39619
BTD	FBgn0000233	FBtr0071379	FBpp0071314	31912
DCR-2	FBgn0034246	FBtr0340217	FBpp0309192	36993
DCR-2	FBgn0034246	FBtr0086904	FBpp0086061	36993
DUBAI	FBgn0033738	FBtr0087950	FBpp0087061	36361
DUBAI	FBgn0033738	FBtr0087951	FBpp0087062	36361
PEX2	FBgn0035876	FBtr0076602	FBpp0076329	38941
CG7787	FBgn0032020	FBtr0079601	FBpp0079221	34142
CG11555	FBgn0086856	FBtr0343777	FBpp0310342	33193
CG11555	FBgn0086856	FBtr0078128	FBpp0077787	33193
CG7194	FBgn0035868	FBtr0076714	FBpp0076437	38933
MRPL13	FBgn0032720	FBtr0089318	FBpp0088360	35145
CG6388	FBgn0032430	FBtr0080367	FBpp0079949	34656
CG5096	FBgn0032235	FBtr0080006	FBpp0079596	34410
BI-1	FBgn0035871	FBtr0076712	FBpp0076435	38936
BI-1	FBgn0035871	FBtr0076711	FBpp0076434	38936
CDEP	FBgn0265082	FBtr0336809	FBpp0307778	40608
CDEP	FBgn0265082	FBtr0336811	FBpp0307780	40608
CDEP	FBgn0265082	FBtr0336810	FBpp0307779	40608
CDEP	FBgn0265082	FBtr0336812	FBpp0307781	40608
CG15480	FBgn0032489	FBtr0080482	FBpp0080061	34723
CG31690	FBgn0051690	FBtr0301682	FBpp0290896	33455
CDK2	FBgn0004107	FBtr0300447	FBpp0289675	42453
CDK2	FBgn0004107	FBtr0083922	FBpp0083330	42453
CDK2	FBgn0004107	FBtr0083921	FBpp0083329	42453
CG6628	FBgn0036072	FBtr0076311	FBpp0076040	39183
BUB3	FBgn0025457	FBtr0085465	FBpp0084831	43490
BUB3	FBgn0025457	FBtr0339148	FBpp0308293	43490
CAMTA	FBgn0259234	FBtr0339382	FBpp0308473	35974
CAMTA	FBgn0259234	FBtr0300527	FBpp0289754	35974
CAMTA	FBgn0259234	FBtr0299847	FBpp0289125	35974
CAMTA	FBgn0259234	FBtr0301766	FBpp0290980	35974
CAMTA	FBgn0259234	FBtr0299845	FBpp0289123	35974
CAMTA	FBgn0259234	FBtr0299846	FBpp0289124	35974
CAMTA	FBgn0259234	FBtr0339381	FBpp0308472	35974
CG31266	FBgn0051266	FBtr0300060	FBpp0289337	42071
ATG12	FBgn0036255	FBtr0300011	FBpp0289288	39383
YELLOW-F	FBgn0041710	FBtr0331427	FBpp0303844	41595
YELLOW-F	FBgn0041710	FBtr0331426	FBpp0303843	41595
YELLOW-F	FBgn0041710	FBtr0082723	FBpp0082191	41595
HK	FBgn0263220	FBtr0307876	FBpp0300310	31955
HK	FBgn0263220	FBtr0307878	FBpp0300312	31955
HK	FBgn0263220	FBtr0307877	FBpp0300311	31955
HK	FBgn0263220	FBtr0331336	FBpp0303754	31955
HK	FBgn0263220	FBtr0307879	FBpp0300313	31955
HK	FBgn0263220	FBtr0331338	FBpp0303756	31955
HK	FBgn0263220	FBtr0307881	FBpp0300315	31955
HK	FBgn0263220	FBtr0331337	FBpp0303755	31955
HK	FBgn0263220	FBtr0307880	FBpp0300314	31955
CG31030	FBgn0051030	FBtr0085579	FBpp0084945	318563
CG31030	FBgn0051030	FBtr0110834	FBpp0110131	318563
CG11842	FBgn0039629	FBtr0085362	FBpp0084731	43431
CG9722	FBgn0038209	FBtr0082906	FBpp0082367	41724
CG41378	FBgn0085638	FBtr0334937	FBpp0306956	5740475
CG41378	FBgn0085638	FBtr0301792	FBpp0291006	5740475
CG41378	FBgn0085638	FBtr0301791	FBpp0291005	5740475
CG41378	FBgn0085638	FBtr0301790	FBpp0291004	5740475
CG10953	FBgn0034204	FBtr0329878	FBpp0302913	36941
CG10953	FBgn0034204	FBtr0086997	FBpp0086149	36941
CG18193	FBgn0037579	FBtr0081839	FBpp0081329	40995
CG11982	FBgn0037653	FBtr0081965	FBpp0081445	41080
EGR	FBgn0033483	FBtr0088406	FBpp0087494	36054
EGR	FBgn0033483	FBtr0088405	FBpp0087493	36054
ANXB9	FBgn0000083	FBtr0336798	FBpp0307770	42492
ANXB9	FBgn0000083	FBtr0336797	FBpp0307769	42492
ANXB9	FBgn0000083	FBtr0089517	FBpp0088505	42492
ANXB9	FBgn0000083	FBtr0089519	FBpp0088986	42492
ANXB9	FBgn0000083	FBtr0089520	FBpp0088985	42492
ANXB9	FBgn0000083	FBtr0089518	FBpp0088506	42492
ATG7	FBgn0034366	FBtr0086711	FBpp0085890	37141
ATG7	FBgn0034366	FBtr0086712	FBpp0085891	37141
CG14125	FBgn0036232	FBtr0076044	FBpp0075776	39359
CG14125	FBgn0036232	FBtr0310535	FBpp0302672	39359
TEP5	FBgn0264845	FBtr0331331	FBpp0303749	35250
RABEX-5	FBgn0262937	FBtr0072663	FBpp0072557	38144
CG9902	FBgn0030757	FBtr0334035	FBpp0306151	32622
CG9902	FBgn0030757	FBtr0074296	FBpp0074071	32622
SPRED	FBgn0020767	FBtr0329880	FBpp0302915	36643
SPRED	FBgn0020767	FBtr0087468	FBpp0086597	36643
SPRED	FBgn0020767	FBtr0329879	FBpp0302914	36643
CG13868	FBgn0034501	FBtr0301209	FBpp0290427	37302
CG13868	FBgn0034501	FBtr0086298	FBpp0085610	37302
CG15019	FBgn0035541	FBtr0073335	FBpp0073191	38542
CG15019	FBgn0035541	FBtr0113139	FBpp0112052	38542
CG7011	FBgn0036489	FBtr0075645	FBpp0075398	39657
AATS-TYR	FBgn0027080	FBtr0075410	FBpp0075168	39829
PSR	FBgn0038948	FBtr0084239	FBpp0083632	42616
PSR	FBgn0038948	FBtr0330378	FBpp0303404	42616
S	FBgn0003310	FBtr0077994	FBpp0077659	33281
S	FBgn0003310	FBtr0077993	FBpp0077658	33281
YETI	FBgn0267398	FBtr0290310	FBpp0288749	7354404
