GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
NSR	FBgn0034740	FBtr0345496	FBpp0311607
DPY-30L2	FBgn0035491	FBtr0332981	FBpp0305197
DPY-30L2	FBgn0035491	FBtr0073281	FBpp0073137
CG13896	FBgn0035159	FBtr0331770	FBpp0304157
CG13896	FBgn0035159	FBtr0290220	FBpp0288659
CG13896	FBgn0035159	FBtr0072602	FBpp0072498
TKR86C	FBgn0004841	FBtr0112789	FBpp0111701
TKR86C	FBgn0004841	FBtr0082315	FBpp0081791
GEMININ	FBgn0033081	FBtr0336665	FBpp0307646
GEMININ	FBgn0033081	FBtr0086147	FBpp0085480
MTP	FBgn0266369	FBtr0081439	FBpp0080968
CG3501	FBgn0034791	FBtr0071907	FBpp0071818
SRA	FBgn0086370	FBtr0344473	FBpp0310844
SRA	FBgn0086370	FBtr0083255	FBpp0082709
TSP42EP	FBgn0033137	FBtr0089062	FBpp0088131
TSP42EP	FBgn0033137	FBtr0336874	FBpp0307823
ATP8B	FBgn0037989	FBtr0339645	FBpp0308707
ATP8B	FBgn0037989	FBtr0300351	FBpp0289580
ATP8B	FBgn0037989	FBtr0339646	FBpp0308708
ATP8B	FBgn0037989	FBtr0307016	FBpp0297859
ATP8B	FBgn0037989	FBtr0339644	FBpp0308706
ATP8B	FBgn0037989	FBtr0339643	FBpp0308705
ATP8B	FBgn0037989	FBtr0307015	FBpp0297858
7B2	FBgn0041707	FBtr0301640	FBpp0100150
7B2	FBgn0041707	FBtr0078789	FBpp0078435
SNCF	FBgn0036349	FBtr0075840	FBpp0075576
CG33631	FBgn0053631	FBtr0091608	FBpp0090980
CG7408	FBgn0036765	FBtr0300281	FBpp0289509
CG7408	FBgn0036765	FBtr0075142	FBpp0074908
CG7408	FBgn0036765	FBtr0300282	FBpp0289510
CG9706	FBgn0036662	FBtr0075327	FBpp0075086
CG9706	FBgn0036662	FBtr0075326	FBpp0075085
PKC53E	FBgn0003091	FBtr0305069	FBpp0293606
PKC53E	FBgn0003091	FBtr0112819	FBpp0111731
PKC53E	FBgn0003091	FBtr0305070	FBpp0293607
PKC53E	FBgn0003091	FBtr0087048	FBpp0086197
PKC53E	FBgn0003091	FBtr0087049	FBpp0086198
PKC53E	FBgn0003091	FBtr0331960	FBpp0304291
CG1718	FBgn0031170	FBtr0332489	FBpp0304765
CG1718	FBgn0031170	FBtr0332488	FBpp0304764
CG1718	FBgn0031170	FBtr0306679	FBpp0297618
CG43068	FBgn0262478	FBtr0304816	FBpp0293356
CG9308	FBgn0034681	FBtr0071749	FBpp0071663
CG14971	FBgn0035449	FBtr0073143	FBpp0073002
L(2)37CG	FBgn0086447	FBtr0332577	FBpp0304829
L(2)37CG	FBgn0086447	FBtr0336628	FBpp0307611
L(2)37CG	FBgn0086447	FBtr0081161	FBpp0080704
CG11122	FBgn0030266	FBtr0073481	FBpp0073337
KEK5	FBgn0031016	FBtr0074708	FBpp0074477
KEK5	FBgn0031016	FBtr0309223	FBpp0301162
KEK5	FBgn0031016	FBtr0074707	FBpp0074476
KEK5	FBgn0031016	FBtr0309224	FBpp0301163
CG33649	FBgn0064115	FBtr0091626	FBpp0088773
CG10214	FBgn0039115	FBtr0084463	FBpp0083854
CG42272	FBgn0259167	FBtr0299616	FBpp0288891
CG42272	FBgn0259167	FBtr0299617	FBpp0288892
CG2577	FBgn0030384	FBtr0073643	FBpp0073476
HP1C	FBgn0039019	FBtr0084309	FBpp0083702
HEPH	FBgn0011224	FBtr0085881	FBpp0085240
HEPH	FBgn0011224	FBtr0300264	FBpp0289492
HEPH	FBgn0011224	FBtr0085883	FBpp0085242
HEPH	FBgn0011224	FBtr0300268	FBpp0289496
HEPH	FBgn0011224	FBtr0085886	FBpp0085245
HEPH	FBgn0011224	FBtr0300266	FBpp0289494
HEPH	FBgn0011224	FBtr0085888	FBpp0085247
HEPH	FBgn0011224	FBtr0300270	FBpp0289498
HEPH	FBgn0011224	FBtr0085887	FBpp0085246
HEPH	FBgn0011224	FBtr0085880	FBpp0085239
HEPH	FBgn0011224	FBtr0112866	FBpp0111779
HEPH	FBgn0011224	FBtr0300265	FBpp0289493
HEPH	FBgn0011224	FBtr0306693	FBpp0297632
HEPH	FBgn0011224	FBtr0300263	FBpp0289491
HEPH	FBgn0011224	FBtr0112865	FBpp0111778
HEPH	FBgn0011224	FBtr0085879	FBpp0085238
HEPH	FBgn0011224	FBtr0085882	FBpp0085241
HEPH	FBgn0011224	FBtr0085885	FBpp0085244
HEPH	FBgn0011224	FBtr0346192	FBpp0312011
HEPH	FBgn0011224	FBtr0300269	FBpp0289497
HEPH	FBgn0011224	FBtr0085878	FBpp0085237
HEPH	FBgn0011224	FBtr0306692	FBpp0297631
HEPH	FBgn0011224	FBtr0300267	FBpp0289495
HEPH	FBgn0011224	FBtr0112864	FBpp0111777
HEPH	FBgn0011224	FBtr0085884	FBpp0085243
CG9986	FBgn0039589	FBtr0085304	FBpp0084673
INAF-C	FBgn0085350	FBtr0112523	FBpp0111435
NAN	FBgn0036414	FBtr0321258	FBpp0302810
NAN	FBgn0036414	FBtr0089524	FBpp0088509
CG4884	FBgn0039565	FBtr0344620	FBpp0310941
CG4884	FBgn0039565	FBtr0085264	FBpp0084633
ETS21C	FBgn0005660	FBtr0078079	FBpp0077739
ETS21C	FBgn0005660	FBtr0344014	FBpp0310465
ETS21C	FBgn0005660	FBtr0345429	FBpp0311554
ETS21C	FBgn0005660	FBtr0112854	FBpp0111767
TTH	FBgn0030502	FBtr0346118	FBpp0311947
TTH	FBgn0030502	FBtr0073849	FBpp0073680
TPPII	FBgn0020370	FBtr0344199	FBpp0310608
TPPII	FBgn0020370	FBtr0087774	FBpp0086887
TPPII	FBgn0020370	FBtr0339755	FBpp0308802
TPPII	FBgn0020370	FBtr0087775	FBpp0086888
CG3009	FBgn0029720	FBtr0332316	FBpp0304595
CG3009	FBgn0029720	FBtr0070688	FBpp0070656
CG3009	FBgn0029720	FBtr0300468	FBpp0289695
RPLP1	FBgn0002593	FBtr0331932	FBpp0304265
RPLP1	FBgn0002593	FBtr0078056	FBpp0077716
CG43814	FBgn0264362	FBtr0332209	FBpp0304517
CG16717	FBgn0036028	FBtr0076392	FBpp0076121
TRR	FBgn0023518	FBtr0070363	FBpp0070347
TRR	FBgn0023518	FBtr0070362	FBpp0070346
CG2617	FBgn0032877	FBtr0081391	FBpp0080921
CG2617	FBgn0032877	FBtr0336825	FBpp0307791
CG8299	FBgn0034052	FBtr0087291	FBpp0086427
CG8235	FBgn0033351	FBtr0088676	FBpp0087757
ACK-LIKE	FBgn0263998	FBtr0330330	FBpp0303362
ACK-LIKE	FBgn0263998	FBtr0330329	FBpp0303361
ACK-LIKE	FBgn0263998	FBtr0330332	FBpp0303364
ACK-LIKE	FBgn0263998	FBtr0330331	FBpp0303363
CG43710	FBgn0263849	FBtr0321316	FBpp0302859
CG42481	FBgn0259971	FBtr0333129	FBpp0305339
CG42481	FBgn0259971	FBtr0300315	FBpp0289543
PDFR	FBgn0260753	FBtr0070436	FBpp0099841
PDFR	FBgn0260753	FBtr0308565	FBpp0300789
PDFR	FBgn0260753	FBtr0340084	FBpp0309083
PDFR	FBgn0260753	FBtr0340085	FBpp0309084
CG14132	FBgn0040817	FBtr0113334	FBpp0112246
CG17475	FBgn0038481	FBtr0346149	FBpp0311977
CG17475	FBgn0038481	FBtr0083417	FBpp0082858
CG9411	FBgn0030569	FBtr0073916	FBpp0073733
PRM	FBgn0003149	FBtr0306639	FBpp0297594
PRM	FBgn0003149	FBtr0076593	FBpp0076320
PRM	FBgn0003149	FBtr0076596	FBpp0076323
PRM	FBgn0003149	FBtr0076594	FBpp0076321
PRM	FBgn0003149	FBtr0076595	FBpp0076322
CG12395	FBgn0030722	FBtr0074260	FBpp0074037
CG12942	FBgn0033569	FBtr0088236	FBpp0087331
CG31388	FBgn0051388	FBtr0082356	FBpp0081832
CG31388	FBgn0051388	FBtr0304709	FBpp0293252
DGT4	FBgn0026085	FBtr0070642	FBpp0070610
DGT4	FBgn0026085	FBtr0333183	FBpp0305385
DGT4	FBgn0026085	FBtr0333184	FBpp0305386
CG15042	FBgn0030937	FBtr0074619	FBpp0074390
CG43396	FBgn0263270	FBtr0308492	FBpp0300744
CG40470	FBgn0058470	FBtr0111152	FBpp0110455
ESYT2	FBgn0266758	FBtr0306024	FBpp0297166
ESYT2	FBgn0266758	FBtr0084647	FBpp0084031
ESYT2	FBgn0266758	FBtr0084648	FBpp0084032
ESYT2	FBgn0266758	FBtr0334336	FBpp0306444
CG14509	FBgn0039647	FBtr0334534	FBpp0306601
CG14509	FBgn0039647	FBtr0113303	FBpp0112215
CG14509	FBgn0039647	FBtr0113304	FBpp0112216
CG14509	FBgn0039647	FBtr0334533	FBpp0306600
CG13426	FBgn0034510	FBtr0086295	FBpp0085607
CG33012	FBgn0053012	FBtr0332249	FBpp0304543
PALLIDIN	FBgn0036192	FBtr0300097	FBpp0289374
CG5853	FBgn0032167	FBtr0079894	FBpp0079489
CG5853	FBgn0032167	FBtr0331635	FBpp0304025
CG5853	FBgn0032167	FBtr0345615	FBpp0311684
GLAZ	FBgn0033799	FBtr0310152	FBpp0301837
GLAZ	FBgn0033799	FBtr0310155	FBpp0301840
GLAZ	FBgn0033799	FBtr0310151	FBpp0301836
GLAZ	FBgn0033799	FBtr0310154	FBpp0301839
GLAZ	FBgn0033799	FBtr0087772	FBpp0086885
GLAZ	FBgn0033799	FBtr0310153	FBpp0301838
CG13385	FBgn0032039	FBtr0079660	FBpp0079275
HSP22	FBgn0001223	FBtr0100558	FBpp0100010
HSP22	FBgn0001223	FBtr0100559	FBpp0100011
CG7381	FBgn0038098	FBtr0331429	FBpp0303846
CG7381	FBgn0038098	FBtr0082727	FBpp0082195
CG7381	FBgn0038098	FBtr0331428	FBpp0303845
CG7381	FBgn0038098	FBtr0082726	FBpp0082194
CG7381	FBgn0038098	FBtr0301219	FBpp0290437
ACYP2	FBgn0038363	FBtr0334591	FBpp0306658
ACYP2	FBgn0038363	FBtr0083174	FBpp0082628
NACHRALPHA4	FBgn0266347	FBtr0308330	FBpp0300649
NACHRALPHA4	FBgn0266347	FBtr0308331	FBpp0300650
NACHRALPHA4	FBgn0266347	FBtr0346707	FBpp0312320
NACHRALPHA4	FBgn0266347	FBtr0300118	FBpp0289395
NACHRALPHA4	FBgn0266347	FBtr0308332	FBpp0300651
NACHRALPHA4	FBgn0266347	FBtr0332872	FBpp0305094
NORD	FBgn0050418	FBtr0072263	FBpp0072170
CG3790	FBgn0033778	FBtr0087815	FBpp0086928
ET	FBgn0031055	FBtr0308570	FBpp0300794
ET	FBgn0031055	FBtr0308571	FBpp0300795
CG7280	FBgn0030966	FBtr0074655	FBpp0074426
CG42372	FBgn0259718	FBtr0340023	FBpp0309037
CG42372	FBgn0259718	FBtr0299971	FBpp0289248
CG18467	FBgn0034218	FBtr0086918	FBpp0086074
CG42782	FBgn0261853	FBtr0303428	FBpp0292485
CG42782	FBgn0261853	FBtr0347196	FBpp0312503
CG3955	FBgn0033793	FBtr0087780	FBpp0086893
TRF4-1	FBgn0030049	FBtr0071213	FBpp0071159
TRF4-1	FBgn0030049	FBtr0331725	FBpp0304114
TRF4-1	FBgn0030049	FBtr0331724	FBpp0304113
TRF4-1	FBgn0030049	FBtr0112963	FBpp0111876
TRF4-1	FBgn0030049	FBtr0071212	FBpp0071158
TRF4-1	FBgn0030049	FBtr0331723	FBpp0304112
TRF4-1	FBgn0030049	FBtr0112964	FBpp0111877
CG16956	FBgn0032523	FBtr0080520	FBpp0080098
CG9410	FBgn0033086	FBtr0086116	FBpp0085450
CG9410	FBgn0033086	FBtr0086115	FBpp0085449
CG9410	FBgn0033086	FBtr0330253	FBpp0303285
CG14352	FBgn0031351	FBtr0077876	FBpp0077544
CG42748	FBgn0261802	FBtr0333744	FBpp0305886
CG42748	FBgn0261802	FBtr0303272	FBpp0292364
CG42748	FBgn0261802	FBtr0333742	FBpp0305884
CG42748	FBgn0261802	FBtr0333745	FBpp0305887
CG42748	FBgn0261802	FBtr0303277	FBpp0292369
CG42748	FBgn0261802	FBtr0303275	FBpp0292367
CG42748	FBgn0261802	FBtr0303273	FBpp0292365
CG42748	FBgn0261802	FBtr0303271	FBpp0292363
CG42748	FBgn0261802	FBtr0333743	FBpp0305885
CG42748	FBgn0261802	FBtr0303274	FBpp0292366
CG42748	FBgn0261802	FBtr0303276	FBpp0292368
CG3288	FBgn0037030	FBtr0078262	FBpp0077920
CG3288	FBgn0037030	FBtr0345826	FBpp0311806
CG15543	FBgn0039799	FBtr0085700	FBpp0085062
CG15543	FBgn0039799	FBtr0346147	FBpp0311975
TRK	FBgn0003751	FBtr0080078	FBpp0079667
CG7706	FBgn0038640	FBtr0083667	FBpp0083082
NPC2E	FBgn0051410	FBtr0273369	FBpp0271877
VPS33B	FBgn0039335	FBtr0084835	FBpp0084210
CG3337	FBgn0038871	FBtr0347217	FBpp0312515
CG3337	FBgn0038871	FBtr0084107	FBpp0083506
UNR	FBgn0263352	FBtr0114592	FBpp0113084
UNR	FBgn0263352	FBtr0332984	FBpp0305200
UNR	FBgn0263352	FBtr0345595	FBpp0311664
UNR	FBgn0263352	FBtr0076661	FBpp0076384
UNR	FBgn0263352	FBtr0308954	FBpp0301053
AMPKALPHA	FBgn0023169	FBtr0070218	FBpp0089374
AMPKALPHA	FBgn0023169	FBtr0070217	FBpp0070209
AMPKALPHA	FBgn0023169	FBtr0070216	FBpp0070208
FKBP59	FBgn0029174	FBtr0079872	FBpp0079468
FKBP59	FBgn0029174	FBtr0342837	FBpp0309663
CG5068	FBgn0035951	FBtr0076519	FBpp0076246
CG5068	FBgn0035951	FBtr0333907	FBpp0306036
CG4907	FBgn0039010	FBtr0084330	FBpp0083723
FUCTD	FBgn0035217	FBtr0072693	FBpp0072577
CG3649	FBgn0034785	FBtr0303785	FBpp0292797
RUDHIRA	FBgn0266019	FBtr0305604	FBpp0294055
RUDHIRA	FBgn0266019	FBtr0333015	FBpp0305229
RUDHIRA	FBgn0266019	FBtr0305605	FBpp0294056
RUDHIRA	FBgn0266019	FBtr0305603	FBpp0294054
RUDHIRA	FBgn0266019	FBtr0305606	FBpp0294057
CG31872	FBgn0051872	FBtr0080099	FBpp0079688
CG31872	FBgn0051872	FBtr0345637	FBpp0311701
LSM1	FBgn0261067	FBtr0071628	FBpp0071553
LOJ	FBgn0061492	FBtr0301446	FBpp0290661
LOJ	FBgn0061492	FBtr0301448	FBpp0290663
LOJ	FBgn0061492	FBtr0301447	FBpp0290662
DPR7	FBgn0053481	FBtr0334409	FBpp0306512
DPR7	FBgn0053481	FBtr0334408	FBpp0306511
CG12104	FBgn0035238	FBtr0333360	FBpp0305552
CG12104	FBgn0035238	FBtr0344803	FBpp0311128
CG12104	FBgn0035238	FBtr0072825	FBpp0072705
SYNJ	FBgn0034691	FBtr0071756	FBpp0071670
SYNJ	FBgn0034691	FBtr0308239	FBpp0300559
SYNJ	FBgn0034691	FBtr0071757	FBpp0071671
CG31810	FBgn0051810	FBtr0080925	FBpp0080479
PAIP2	FBgn0038100	FBtr0334509	FBpp0306576
PAIP2	FBgn0038100	FBtr0082693	FBpp0082161
CG33490	FBgn0053490	FBtr0089526	FBpp0089011
CG11327	FBgn0031849	FBtr0079315	FBpp0078944
CPR76BD	FBgn0036881	FBtr0113181	FBpp0112094
CPR76BD	FBgn0036881	FBtr0332756	FBpp0304995
CPR76BD	FBgn0036881	FBtr0332755	FBpp0304994
TSF3	FBgn0034094	FBtr0087130	FBpp0086274
RPT3	FBgn0028686	FBtr0346274	FBpp0312031
RPT3	FBgn0028686	FBtr0073436	FBpp0073292
PRPK	FBgn0035590	FBtr0077180	FBpp0076883
CG17549	FBgn0032774	FBtr0081221	FBpp0080762
CG17549	FBgn0032774	FBtr0300823	FBpp0290047
CG17549	FBgn0032774	FBtr0081219	FBpp0080760
CG17549	FBgn0032774	FBtr0310645	FBpp0302765
CG17549	FBgn0032774	FBtr0081220	FBpp0080761
CG42329	FBgn0259229	FBtr0299796	FBpp0289074
CG30484	FBgn0050484	FBtr0331382	FBpp0303800
FTZ	FBgn0001077	FBtr0081625	FBpp0081139
CG14540	FBgn0039398	FBtr0084948	FBpp0084322
CG1234	FBgn0037489	FBtr0081599	FBpp0081117
CKIIALPHA	FBgn0264492	FBtr0070042	FBpp0070041
CKIIALPHA	FBgn0264492	FBtr0344974	FBpp0311229
CKIIALPHA	FBgn0264492	FBtr0070044	FBpp0070043
CKIIALPHA	FBgn0264492	FBtr0070043	FBpp0070042
CKIIALPHA	FBgn0264492	FBtr0111141	FBpp0110433
CKIIALPHA	FBgn0264492	FBtr0345139	FBpp0311360
CKIIALPHA	FBgn0264492	FBtr0345138	FBpp0311359
CG13126	FBgn0032168	FBtr0079892	FBpp0079488
CG13126	FBgn0032168	FBtr0343747	FBpp0310309
CG9338	FBgn0032899	FBtr0081428	FBpp0080957
CG9338	FBgn0032899	FBtr0333009	FBpp0305224
KO	FBgn0020294	FBtr0333449	FBpp0305640
KO	FBgn0020294	FBtr0078324	FBpp0077980
CG44569	FBgn0265762	FBtr0340727	FBpp0309529
CG32599	FBgn0260482	FBtr0073904	FBpp0073721
DIKAR	FBgn0261934	FBtr0333047	FBpp0305261
DIKAR	FBgn0261934	FBtr0303749	FBpp0292762
DIKAR	FBgn0261934	FBtr0303751	FBpp0292764
DIKAR	FBgn0261934	FBtr0303750	FBpp0292763
DIKAR	FBgn0261934	FBtr0303748	FBpp0292761
DIKAR	FBgn0261934	FBtr0330145	FBpp0303178
CG7900	FBgn0037548	FBtr0113204	FBpp0112116
CG15423	FBgn0031580	FBtr0077506	FBpp0077195
CMPY	FBgn0037015	FBtr0305579	FBpp0294030
CMPY	FBgn0037015	FBtr0113182	FBpp0112095
CMPY	FBgn0037015	FBtr0113183	FBpp0112096
CG15482	FBgn0032483	FBtr0080487	FBpp0080065
CG8326	FBgn0030851	FBtr0074486	FBpp0074260
CG4554	FBgn0034734	FBtr0071833	FBpp0071744
DS	FBgn0000497	FBtr0343249	FBpp0309926
DS	FBgn0000497	FBtr0078045	FBpp0077708
HIS2A:CG33817	FBgn0053817	FBtr0091821	FBpp0091063
OBP44A	FBgn0033268	FBtr0088816	FBpp0087892
OBP44A	FBgn0033268	FBtr0339297	FBpp0308406
CG7631	FBgn0028945	FBtr0080754	FBpp0080313
CG7148	FBgn0046301	FBtr0078448	FBpp0078102
CG33795	FBgn0053795	FBtr0346810	FBpp0312385
INTS14	FBgn0031314	FBtr0077962	FBpp0077627
NRT	FBgn0004108	FBtr0304018	FBpp0292987
NRT	FBgn0004108	FBtr0075322	FBpp0075081
NRT	FBgn0004108	FBtr0075323	FBpp0075082
CATSUP	FBgn0002022	FBtr0081143	FBpp0080687
CG40228	FBgn0063670	FBtr0333870	FBpp0306002
CG40228	FBgn0063670	FBtr0333871	FBpp0306003
CG40228	FBgn0063670	FBtr0333872	FBpp0306004
CG40228	FBgn0063670	FBtr0113841	FBpp0112564
CG44574	FBgn0265785	FBtr0342613	FBpp0309551
CYP6A2	FBgn0000473	FBtr0086133	FBpp0085466
CG34056	FBgn0054056	FBtr0100833	FBpp0100164
NUDE	FBgn0036059	FBtr0113158	FBpp0112071
NUDE	FBgn0036059	FBtr0076344	FBpp0076073
NUDE	FBgn0036059	FBtr0345695	FBpp0311744
NUDE	FBgn0036059	FBtr0114600	FBpp0113092
NUDE	FBgn0036059	FBtr0345694	FBpp0311743
NUDE	FBgn0036059	FBtr0113159	FBpp0112072
CG4830	FBgn0037996	FBtr0082625	FBpp0082094
CHIC	FBgn0000308	FBtr0079235	FBpp0078866
CHIC	FBgn0000308	FBtr0309213	FBpp0301152
CHIC	FBgn0000308	FBtr0309212	FBpp0301151
CHIC	FBgn0000308	FBtr0079233	FBpp0078864
CHIC	FBgn0000308	FBtr0079234	FBpp0078865
CHIC	FBgn0000308	FBtr0079236	FBpp0089196
CG8370	FBgn0034060	FBtr0340015	FBpp0309029
CG8370	FBgn0034060	FBtr0087203	FBpp0086345
CG14085	FBgn0036859	FBtr0074992	FBpp0074760
ACTN	FBgn0000667	FBtr0333801	FBpp0305935
ACTN	FBgn0000667	FBtr0333802	FBpp0305936
ACTN	FBgn0000667	FBtr0310658	FBpp0302778
ACTN	FBgn0000667	FBtr0070345	FBpp0070331
ACTN	FBgn0000667	FBtr0070344	FBpp0070330
ACTN	FBgn0000667	FBtr0310657	FBpp0302777
ACTN	FBgn0000667	FBtr0070343	FBpp0070329
ACTN	FBgn0000667	FBtr0303048	FBpp0292167
ACTN	FBgn0000667	FBtr0310659	FBpp0302779
CG33700	FBgn0053700	FBtr0301069	FBpp0290291
RANBP3	FBgn0039110	FBtr0335003	FBpp0307011
RANBP3	FBgn0039110	FBtr0084468	FBpp0083859
CG7058	FBgn0030961	FBtr0301153	FBpp0290376
CG8892	FBgn0031664	FBtr0306011	FBpp0297153
CG8892	FBgn0031664	FBtr0079045	FBpp0078681
CG8892	FBgn0031664	FBtr0331228	FBpp0303670
CG8892	FBgn0031664	FBtr0079046	FBpp0078682
CG31272	FBgn0051272	FBtr0082312	FBpp0081788
MRJ	FBgn0034091	FBtr0087193	FBpp0086337
MRJ	FBgn0034091	FBtr0087195	FBpp0086339
MRJ	FBgn0034091	FBtr0306653	FBpp0297608
MRJ	FBgn0034091	FBtr0113084	FBpp0111997
MRJ	FBgn0034091	FBtr0087194	FBpp0086338
MRJ	FBgn0034091	FBtr0087196	FBpp0086340
MRJ	FBgn0034091	FBtr0306652	FBpp0297607
MRJ	FBgn0034091	FBtr0332855	FBpp0305077
CG33668	FBgn0053668	FBtr0302418	FBpp0291610
CG43867	FBgn0264449	FBtr0332605	FBpp0304854
CG43867	FBgn0264449	FBtr0332609	FBpp0304858
CG43867	FBgn0264449	FBtr0332611	FBpp0304860
CG43867	FBgn0264449	FBtr0343358	FBpp0310015
CG43867	FBgn0264449	FBtr0343360	FBpp0310017
CG43867	FBgn0264449	FBtr0332610	FBpp0304859
CG43867	FBgn0264449	FBtr0332604	FBpp0304853
CG43867	FBgn0264449	FBtr0332612	FBpp0304861
CG43867	FBgn0264449	FBtr0332606	FBpp0304855
CG43867	FBgn0264449	FBtr0343359	FBpp0310016
TFIIEALPHA	FBgn0015828	FBtr0076108	FBpp0075839
CG17802	FBgn0038549	FBtr0083526	FBpp0082950
ORB2	FBgn0264307	FBtr0331514	FBpp0303904
ORB2	FBgn0264307	FBtr0331515	FBpp0303905
ORB2	FBgn0264307	FBtr0331511	FBpp0303901
ORB2	FBgn0264307	FBtr0331512	FBpp0303902
ORB2	FBgn0264307	FBtr0331513	FBpp0303903
L(1)G0230	FBgn0028342	FBtr0071438	FBpp0071373
L(1)G0230	FBgn0028342	FBtr0343981	FBpp0310433
L(1)G0230	FBgn0028342	FBtr0332896	FBpp0305117
SWIF	FBgn0050366	FBtr0113373	FBpp0112285
SWIF	FBgn0050366	FBtr0088771	FBpp0087849
TWDLD	FBgn0039444	FBtr0085035	FBpp0084407
CG42834	FBgn0262023	FBtr0303853	FBpp0292861
CG30413	FBgn0050413	FBtr0072040	FBpp0071949
RPN12	FBgn0028693	FBtr0075308	FBpp0075068
CG3309	FBgn0029756	FBtr0344827	FBpp0311143
CG3309	FBgn0029756	FBtr0070798	FBpp0070764
OBP58B	FBgn0034768	FBtr0071871	FBpp0071782
CG17568	FBgn0032763	FBtr0081233	FBpp0080774
CG8412	FBgn0037743	FBtr0082130	FBpp0081608
CG1572	FBgn0030309	FBtr0339694	FBpp0308751
CG1572	FBgn0030309	FBtr0073544	FBpp0073389
CG1572	FBgn0030309	FBtr0073543	FBpp0073388
CG1572	FBgn0030309	FBtr0339693	FBpp0308750
CG14312	FBgn0038596	FBtr0083599	FBpp0083020
CG8335	FBgn0033069	FBtr0085990	FBpp0085334
CG3290	FBgn0034711	FBtr0071782	FBpp0071695
FSD	FBgn0033813	FBtr0087742	FBpp0086855
CG30025	FBgn0050025	FBtr0088158	FBpp0087254
TOK	FBgn0004885	FBtr0084690	FBpp0084069
TOK	FBgn0004885	FBtr0084689	FBpp0084068
TOK	FBgn0004885	FBtr0339252	FBpp0308359
CG14223	FBgn0031053	FBtr0074758	FBpp0074527
CG14223	FBgn0031053	FBtr0332891	FBpp0305112
CG14223	FBgn0031053	FBtr0332890	FBpp0305111
TUDOR-SN	FBgn0035121	FBtr0072519	FBpp0072419
TUDOR-SN	FBgn0035121	FBtr0332107	FBpp0304417
FILI	FBgn0085397	FBtr0112593	FBpp0111505
FILI	FBgn0085397	FBtr0330338	FBpp0303370
CG7443	FBgn0037577	FBtr0344289	FBpp0310693
CG7443	FBgn0037577	FBtr0081837	FBpp0081327
CED-6	FBgn0029092	FBtr0088548	FBpp0087631
CED-6	FBgn0029092	FBtr0339384	FBpp0308475
CED-6	FBgn0029092	FBtr0306808	FBpp0297720
CED-6	FBgn0029092	FBtr0088550	FBpp0087633
CED-6	FBgn0029092	FBtr0088549	FBpp0087632
CG12173	FBgn0037305	FBtr0078821	FBpp0078463
CG17746	FBgn0035425	FBtr0073094	FBpp0072956
CG17746	FBgn0035425	FBtr0073093	FBpp0072955
CG6506	FBgn0030874	FBtr0074465	FBpp0074239
CG14369	FBgn0038159	FBtr0082789	FBpp0082257
QKR58E-1	FBgn0022986	FBtr0339537	FBpp0308620
QKR58E-1	FBgn0022986	FBtr0071843	FBpp0071754
QKR58E-1	FBgn0022986	FBtr0346637	FBpp0312217
CG31637	FBgn0051637	FBtr0079287	FBpp0078917
CG31637	FBgn0051637	FBtr0343155	FBpp0309851
CG7368	FBgn0036179	FBtr0307115	FBpp0297950
CG7368	FBgn0036179	FBtr0110884	FBpp0110184
AATS-LEU	FBgn0027085	FBtr0073348	FBpp0073204
SPF45	FBgn0086683	FBtr0111240	FBpp0110573
SPF45	FBgn0086683	FBtr0111239	FBpp0110561
SPF45	FBgn0086683	FBtr0111241	FBpp0110506
ACT5C	FBgn0000042	FBtr0070823	FBpp0070788
ACT5C	FBgn0000042	FBtr0070822	FBpp0070787
ACT5C	FBgn0000042	FBtr0100662	FBpp0100124
ACT5C	FBgn0000042	FBtr0345894	FBpp0311818
ACT5C	FBgn0000042	FBtr0100663	FBpp0100125
RACGAP84C	FBgn0045843	FBtr0081580	FBpp0081099
RACGAP84C	FBgn0045843	FBtr0081581	FBpp0081100
NEDD4	FBgn0259174	FBtr0300520	FBpp0289747
NEDD4	FBgn0259174	FBtr0300519	FBpp0289746
NEDD4	FBgn0259174	FBtr0299646	FBpp0288921
NEDD4	FBgn0259174	FBtr0331843	FBpp0304227
NEDD4	FBgn0259174	FBtr0299642	FBpp0288917
NEDD4	FBgn0259174	FBtr0331844	FBpp0304228
NEDD4	FBgn0259174	FBtr0299647	FBpp0288922
NEDD4	FBgn0259174	FBtr0299645	FBpp0288920
NEDD4	FBgn0259174	FBtr0299648	FBpp0288923
CG34191	FBgn0085220	FBtr0340071	FBpp0309077
CG34191	FBgn0085220	FBtr0112384	FBpp0111299
TPNC73F	FBgn0010424	FBtr0345120	FBpp0311345
TPNC73F	FBgn0010424	FBtr0089585	FBpp0088546
CG7288	FBgn0030969	FBtr0074643	FBpp0074414
MST85C	FBgn0028708	FBtr0336757	FBpp0307733
MST85C	FBgn0028708	FBtr0081969	FBpp0081449
CG15766	FBgn0029813	FBtr0070832	FBpp0070797
CP38	FBgn0000360	FBtr0300448	FBpp0289676
CP38	FBgn0000360	FBtr0071204	FBpp0071151
GNY	FBgn0032234	FBtr0080005	FBpp0079595
GNY	FBgn0032234	FBtr0332193	FBpp0304502
CG42817	FBgn0261999	FBtr0303797	FBpp0292804
CG42817	FBgn0261999	FBtr0332356	FBpp0304633
CG32651	FBgn0052651	FBtr0073672	FBpp0073505
