GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene ID
BBS-8	WBGene00000244	T25F10.5	T25F10.5	188904
BCA-1	WBGene00000245	T13C5.5	T13C5.5	180890
BCC-1	WBGene00000246	M7.3	M7.3	178008
BEC-1	WBGene00000247	T19E7.3a	T19E7.3a	177345
BEC-1	WBGene00000247	T19E7.3b	T19E7.3b	177345
BEN-1	WBGene00000248	C54C6.2	C54C6.2	175461
BIR-1	WBGene00000249	T27F2.3.1	T27F2.3.1	179597
BIR-1	WBGene00000249	T27F2.3.2	T27F2.3.2	179597
BIR-2	WBGene00000250	C50B8.2	C50B8.2	179841
BLI-1	WBGene00000251	C09G5.6	C09G5.6	174653
BLI-2	WBGene00000252	F59E12.12	F59E12.12	191611
BLI-3	WBGene00000253	F56C11.1	F56C11.1	171608
BLI-4	WBGene00000254	K04F10.4a.1	K04F10.4a.1	172333
BLI-4	WBGene00000254	K04F10.4a.2	K04F10.4a.2	172333
BLI-4	WBGene00000254	K04F10.4b.1	K04F10.4b.1	172333
BLI-4	WBGene00000254	K04F10.4b.2	K04F10.4b.2	172333
BLI-4	WBGene00000254	K04F10.4c.1	K04F10.4c.1	172333
BLI-4	WBGene00000254	K04F10.4c.2	K04F10.4c.2	172333
BLI-4	WBGene00000254	K04F10.4d.1	K04F10.4d.1	172333
BLI-4	WBGene00000254	K04F10.4d.2	K04F10.4d.2	172333
BLI-4	WBGene00000254	K04F10.4e.1	K04F10.4e.1	172333
BLI-4	WBGene00000254	K04F10.4e.2	K04F10.4e.2	172333
BLI-4	WBGene00000254	K04F10.4f.1	K04F10.4f.1	172333
BLI-4	WBGene00000254	K04F10.4f.2	K04F10.4f.2	172333
BLI-5	WBGene00000255	F45G2.5	F45G2.5	185812
BLI-6	WBGene00000256	Y73B6BL.34	Y73B6BL.34	177399
BMK-1	WBGene00000257	F23B12.8a.1	F23B12.8a.1	179948
BMK-1	WBGene00000257	F23B12.8a.2	F23B12.8a.2	179948
BMK-1	WBGene00000257	F23B12.8b	F23B12.8b	179948
BPL-1	WBGene00000259	F13H8.10a	F13H8.10a	174039
BPL-1	WBGene00000259	F13H8.10b	F13H8.10b	174039
BPL-1	WBGene00000259	F13H8.10c.1	F13H8.10c.1	174039
BPL-1	WBGene00000259	F13H8.10c.2	F13H8.10c.2	174039
BRA-1	WBGene00000262	F54B11.6	F54B11.6	181481
F23H11.5	WBGene00000263	F23H11.5.1	F23H11.5.1	175254
F23H11.5	WBGene00000263	F23H11.5.2	F23H11.5.2	175254
BRC-1	WBGene00000264	C36A4.8a	C36A4.8a	175499
BRC-1	WBGene00000264	C36A4.8b	C36A4.8b	175499
BRD-1	WBGene00000265	K04C2.4.1	K04C2.4.1	175959
BRD-1	WBGene00000265	K04C2.4.2	K04C2.4.2	175959
BRD-1	WBGene00000265	K04C2.4.3	K04C2.4.3	175959
BRE-1	WBGene00000266	C53B4.7a.1	C53B4.7a.1	177717
BRE-1	WBGene00000266	C53B4.7a.2	C53B4.7a.2	177717
BRE-1	WBGene00000266	C53B4.7b	C53B4.7b	177717
BRE-1	WBGene00000266	C53B4.7c.1	C53B4.7c.1	177717
BRE-1	WBGene00000266	C53B4.7c.2	C53B4.7c.2	177717
BRE-1	WBGene00000266	C53B4.7c.3	C53B4.7c.3	177717
BRE-1	WBGene00000266	C53B4.7d	C53B4.7d	177717
BRE-1	WBGene00000266	C53B4.7e	C53B4.7e	177717
BRE-2	WBGene00000267	Y39E4B.9a	Y39E4B.9a	189753
BRE-2	WBGene00000267	Y39E4B.9b	Y39E4B.9b	189753
BRE-2	WBGene00000267	Y39E4B.9c	Y39E4B.9c	189753
BRE-2	WBGene00000267	Y39E4B.9d	Y39E4B.9d	189753
BRE-3	WBGene00000268	B0464.4a.1	B0464.4a.1	176332
BRE-3	WBGene00000268	B0464.4a.2	B0464.4a.2	176332
BRE-3	WBGene00000268	B0464.4b		176332
BRE-4	WBGene00000269	Y73E7A.7a	Y73E7A.7a	190668
BRE-4	WBGene00000269	Y73E7A.7b	Y73E7A.7b	190668
BRE-5	WBGene00000270	T12G3.8a	T12G3.8a	178142
BRE-5	WBGene00000270	T12G3.8b	T12G3.8b	178142
BRF-1	WBGene00000271	F45E12.2	F45E12.2	174199
BRO-1	WBGene00000272	F56A3.5	F56A3.5	172158
BRP-1	WBGene00000273	Y79H2A.1a	Y79H2A.1a	176637
BRP-1	WBGene00000273	Y79H2A.1b	Y79H2A.1b	176637
BRP-1	WBGene00000273	Y79H2A.1c	Y79H2A.1c	176637
BRP-1	WBGene00000273	Y79H2A.1d	Y79H2A.1d	176637
BRP-1	WBGene00000273	Y79H2A.1e	Y79H2A.1e	176637
BTF-1	WBGene00000274	F15D4.1	F15D4.1	174965
BUB-1	WBGene00000275	R06C7.8	R06C7.8	172468
BYN-1	WBGene00000276	F57B9.5	F57B9.5	175968
CAB-1	WBGene00000277	C23H4.1.1	C23H4.1.1	181382
CAB-1	WBGene00000277	C23H4.1.2	C23H4.1.2	181382
CAB-1	WBGene00000277	C23H4.1.3	C23H4.1.3	181382
CAB-1	WBGene00000277	C23H4.1.4	C23H4.1.4	181382
CAH-1	WBGene00000279	F54D8.4	F54D8.4	186231
CAH-2	WBGene00000280	D1022.8	D1022.8	174218
CAH-3	WBGene00000281	K05G3.3	K05G3.3	181713
CAH-4	WBGene00000282	R01E6.3a	R01E6.3a	181478
CAH-4	WBGene00000282	R01E6.3b	R01E6.3b	181478
CAH-5	WBGene00000283	R173.1	R173.1	180972
CAH-6	WBGene00000284	T28F2.3	T28F2.3	189049
CAL-1	WBGene00000285	C13C12.1a	C13C12.1a	179715
CAL-1	WBGene00000285	C13C12.1b	C13C12.1b	179715
CAL-2	WBGene00000286	C18E9.1	C18E9.1	182789
CAL-3	WBGene00000287	M02B7.6a	M02B7.6a	177143
CAL-3	WBGene00000287	M02B7.6b	M02B7.6b	177143
CAL-4	WBGene00000288	T07G12.1a	T07G12.1a	177945
CAL-4	WBGene00000288	T07G12.1b	T07G12.1b	177945
CAL-4	WBGene00000288	T07G12.1c	T07G12.1c	177945
CAM-1	WBGene00000289	C01G6.8a	C01G6.8a	174473
CAM-1	WBGene00000289	C01G6.8b	C01G6.8b	174473
CAM-1	WBGene00000289	C01G6.8c	C01G6.8c	174473
CAP-1	WBGene00000292	D2024.6	D2024.6	177497
CAP-2	WBGene00000293	M106.5	M106.5	174673
CAS-1	WBGene00000294	F41G4.2a	F41G4.2a	181729
CAS-1	WBGene00000294	F41G4.2b.1	F41G4.2b.1	181729
CAS-1	WBGene00000294	F41G4.2b.2	F41G4.2b.2	181729
CAT-1	WBGene00000295	W01C8.6a	W01C8.6a	180837
CAT-1	WBGene00000295	W01C8.6b	W01C8.6b	180837
CAT-2	WBGene00000296	B0432.5a	B0432.5a	173411
CAT-2	WBGene00000296	B0432.5b	B0432.5b	173411
CAT-2	WBGene00000296	B0432.5c	B0432.5c	173411
CAT-4	WBGene00000298	F32G8.6	F32G8.6	179472
CAV-1	WBGene00000301	T13F2.8a	T13F2.8a	177815
CAV-1	WBGene00000301	T13F2.8b	T13F2.8b	177815
CAV-2	WBGene00000302	C56A3.7a	C56A3.7a	179838
CAV-2	WBGene00000302	C56A3.7b	C56A3.7b	179838
CAV-2	WBGene00000302	C56A3.7c	C56A3.7c	179838
CAV-2	WBGene00000302	C56A3.7d	C56A3.7d	179838
CBP-1	WBGene00000366	R10E11.1a	R10E11.1a	176380
CBP-1	WBGene00000366	R10E11.1b	R10E11.1b	176380
CBP-1	WBGene00000366	R10E11.1c	R10E11.1c	176380
CCA-1	WBGene00000367	C54D2.5a	C54D2.5a	181045
CCA-1	WBGene00000367	C54D2.5c	C54D2.5c	181045
CCA-1	WBGene00000367	C54D2.5d	C54D2.5d	181045
CCA-1	WBGene00000367	C54D2.5e	C54D2.5e	181045
CCA-1	WBGene00000367	C54D2.5g	C54D2.5g	181045
CCB-1	WBGene00000368	T28F2.5	T28F2.5	171933
CCF-1	WBGene00000369	Y56A3A.20	Y56A3A.20	176625
CCG-1	WBGene00000370	Y73F8A.6	Y73F8A.6	178426
CCO-1	WBGene00000371	F26E4.9.1	F26E4.9.1	172832
CCO-1	WBGene00000371	F26E4.9.2	F26E4.9.2	172832
CCO-1	WBGene00000371	F26E4.9.3	F26E4.9.3	172832
CYP-13A7	WBGene00000372	T10B9.10	T10B9.10	188362
CYP-14A5	WBGene00000373	F08F3.7	F08F3.7	178926
CYP-44A1	WBGene00000375	ZK177.5.1	ZK177.5.1	173936
CYP-44A1	WBGene00000375	ZK177.5.2	ZK177.5.2	173936
CCR-4	WBGene00000376	ZC518.3a	ZC518.3a	178184
CCR-4	WBGene00000376	ZC518.3b	ZC518.3b	178184
CCR-4	WBGene00000376	ZC518.3c.1	ZC518.3c.1	178184
CCR-4	WBGene00000376	ZC518.3c.2	ZC518.3c.2	178184
CCR-4	WBGene00000376	ZC518.3d	ZC518.3d	178184
CCR-4	WBGene00000376	ZC518.3e	ZC518.3e	178184
CCT-1	WBGene00000377	T05C12.7	T05C12.7	174318
CCT-2	WBGene00000378	T21B10.7.1	T21B10.7.1	174421
CCT-2	WBGene00000378	T21B10.7.2	T21B10.7.2	174421
CCT-4	WBGene00000379	K01C8.10.1	K01C8.10.1	174330
CCT-4	WBGene00000379	K01C8.10.2	K01C8.10.2	174330
CCT-5	WBGene00000380	C07G2.3a.1	C07G2.3a.1	175588
CCT-5	WBGene00000380	C07G2.3a.2	C07G2.3a.2	175588
CCT-5	WBGene00000380	C07G2.3b.1	C07G2.3b.1	175588
CCT-5	WBGene00000380	C07G2.3b.2	C07G2.3b.2	175588
CCT-5	WBGene00000380	C07G2.3b.3	C07G2.3b.3	175588
CCT-5	WBGene00000380	C07G2.3b.4	C07G2.3b.4	175588
CCT-5	WBGene00000380	C07G2.3b.5	C07G2.3b.5	175588
CCT-6	WBGene00000381	F01F1.8a.1	F01F1.8a.1	175819
CCT-6	WBGene00000381	F01F1.8a.2	F01F1.8a.2	175819
CCT-6	WBGene00000381	F01F1.8b.1	F01F1.8b.1	175819
CCT-6	WBGene00000381	F01F1.8b.2	F01F1.8b.2	175819
CDC-6	WBGene00000382	C43E11.10	C43E11.10	172029
CDC-14	WBGene00000383	C17G10.4a	C17G10.4a	173945
CDC-14	WBGene00000383	C17G10.4b.1	C17G10.4b.1	173945
CDC-14	WBGene00000383	C17G10.4b.2	C17G10.4b.2	173945
CDC-14	WBGene00000383	C17G10.4c	C17G10.4c	173945
CDC-14	WBGene00000383	C17G10.4d	C17G10.4d	173945
CDC-14	WBGene00000383	C17G10.4e	C17G10.4e	173945
CDC-14	WBGene00000383	C17G10.4f.1	C17G10.4f.1	173945
CDC-14	WBGene00000383	C17G10.4f.2	C17G10.4f.2	173945
CDC-14	WBGene00000383	C17G10.4g	C17G10.4g	173945
CDC-14	WBGene00000383	C17G10.4h	C17G10.4h	173945
CDC-14	WBGene00000383	C17G10.4i.1	C17G10.4i.1	173945
CDC-14	WBGene00000383	C17G10.4i.2	C17G10.4i.2	173945
CDC-25.1	WBGene00000386	K06A5.7.1	K06A5.7.1	172353
CDC-25.1	WBGene00000386	K06A5.7.2	K06A5.7.2	172353
CDC-25.2	WBGene00000387	F16B4.8a	F16B4.8a	178645
CDC-25.2	WBGene00000387	F16B4.8b	F16B4.8b	178645
CDC-25.2	WBGene00000387	F16B4.8c	F16B4.8c	178645
CDC-25.2	WBGene00000387	F16B4.8d		178645
CDC-25.3	WBGene00000388	ZK637.11	ZK637.11	176260
CDC-25.4	WBGene00000389	R05H5.2	R05H5.2	191612
CDC-42	WBGene00000390	R07G3.1	R07G3.1	174233
CDD-1	WBGene00000391	C47D2.2	C47D2.2	183546
CDD-2	WBGene00000392	F49E8.4	F49E8.4	186044
CDF-1	WBGene00000393	C15B12.7a	C15B12.7a	180923
CDF-1	WBGene00000393	C15B12.7b	C15B12.7b	180923
CDF-1	WBGene00000393	C15B12.7c	C15B12.7c	180923
CDH-3	WBGene00000395	ZK112.7	ZK112.7	176085
CDH-4	WBGene00000396	F25F2.2a	F25F2.2a	175590
CDH-4	WBGene00000396	F25F2.2b	F25F2.2b	175590
CDH-5	WBGene00000397	F08B4.2a	F08B4.2a	177671
CDH-5	WBGene00000397	F08B4.2b	F08B4.2b	177671
CDH-5	WBGene00000397	F08B4.2c	F08B4.2c	177671
CDH-5	WBGene00000397	F08B4.2d	F08B4.2d	177671
CDH-7	WBGene00000399	R05H10.6	R05H10.6	175143
CDH-9	WBGene00000401	F59C12.1	F59C12.1	186608
CDH-10	WBGene00000402	C45G7.5	C45G7.5	183476
CASY-1	WBGene00000403	B0034.3a	B0034.3a	174006
CASY-1	WBGene00000403	B0034.3b	B0034.3b	174006
CASY-1	WBGene00000403	B0034.3c	B0034.3c	174006
CDK-1	WBGene00000405	T05G5.3.1	T05G5.3.1	176374
CDK-1	WBGene00000405	T05G5.3.2	T05G5.3.2	176374
CDK-4	WBGene00000406	F18H3.5a	F18H3.5a	181472
CDK-4	WBGene00000406	F18H3.5b	F18H3.5b	181472
CDK-5	WBGene00000407	T27E9.3	T27E9.3	176774
CDK-7	WBGene00000408	Y39G10AL.3.1	Y39G10AL.3.1	171784
CDK-7	WBGene00000408	Y39G10AL.3.2	Y39G10AL.3.2	171784
CDK-8	WBGene00000409	F39H11.3	F39H11.3	172677
CDK-9	WBGene00000410	H25P06.2a	H25P06.2a	173023
CDK-9	WBGene00000410	H25P06.2b	H25P06.2b	173023
CDL-1	WBGene00000411	R06F6.1	R06F6.1	174659
CDR-1	WBGene00000412	F35E8.11	F35E8.11	180064
CDT-1	WBGene00000413	Y54E10A.15	Y54E10A.15	171896
CEC-1	WBGene00000414	ZK1236.2	ZK1236.2	176190
CED-1	WBGene00000415	Y47H9C.4a	Y47H9C.4a	173064
CED-1	WBGene00000415	Y47H9C.4b	Y47H9C.4b	173064
CED-1	WBGene00000415	Y47H9C.4c	Y47H9C.4c	173064
CED-1	WBGene00000415	Y47H9C.4d	Y47H9C.4d	173064
CED-2	WBGene00000416	Y41D4B.13a	Y41D4B.13a	176968
CED-2	WBGene00000416	Y41D4B.13b	Y41D4B.13b	176968
CED-2	WBGene00000416	Y41D4B.13c	Y41D4B.13c	176968
CED-3	WBGene00000417	C48D1.2a	C48D1.2a	178272
CED-3	WBGene00000417	C48D1.2b	C48D1.2b	178272
CED-4	WBGene00000418	C35D10.9a	C35D10.9a	175643
CED-4	WBGene00000418	C35D10.9b	C35D10.9b	175643
CED-5	WBGene00000419	C02F4.1	C02F4.1	177942
CED-6	WBGene00000420	F56D2.7	F56D2.7	175773
CED-7	WBGene00000421	C48B4.4a	C48B4.4a	176352
CED-7	WBGene00000421	C48B4.4b	C48B4.4b	176352
CED-7	WBGene00000421	C48B4.4c	C48B4.4c	176352
CED-7	WBGene00000421	C48B4.4d	C48B4.4d	176352
CED-8	WBGene00000422	F08F1.5	F08F1.5	184190
CED-9	WBGene00000423	T07C4.8	T07C4.8	3565776
CED-10	WBGene00000424	C09G12.8a	C09G12.8a	177111
CED-10	WBGene00000424	C09G12.8b	C09G12.8b	177111
CED-11	WBGene00000425	ZK512.3	ZK512.3	176288
CED-12	WBGene00000426	Y106G6E.5a	Y106G6E.5a	172890
CED-12	WBGene00000426	Y106G6E.5b	Y106G6E.5b	172890
CED-13	WBGene00000427	R09F10.9	R09F10.9	191625
CEH-1	WBGene00000428	F16H11.4	F16H11.4	191614
CEH-2	WBGene00000429	C27A12.5	C27A12.5	191615
CEH-5	WBGene00000430	C16C2.1	C16C2.1	191616
CEH-6	WBGene00000431	K02B12.1	K02B12.1	172640
CEH-7	WBGene00000432	C34C6.8	C34C6.8	174391
CEH-8	WBGene00000433	ZK265.4	ZK265.4	191617
CEH-9	WBGene00000434	Y65B4BR.9	Y65B4BR.9	267057
CEH-10	WBGene00000435	W03A3.1	W03A3.1	175811
CEH-12	WBGene00000436	F33D11.4	F33D11.4	172255
CEH-13	WBGene00000437	R13A5.5	R13A5.5	176069
CEH-14	WBGene00000438	F46C8.5	F46C8.5	181012
CEH-16	WBGene00000439	C13G5.1.1	C13G5.1.1	191618
CEH-16	WBGene00000439	C13G5.1.2	C13G5.1.2	191618
CEH-17	WBGene00000440	D1007.1	D1007.1	172059
CEH-18	WBGene00000441	ZC64.3a	ZC64.3a	180671
CEH-18	WBGene00000441	ZC64.3b	ZC64.3b	180671
CEH-18	WBGene00000441	ZC64.3c	ZC64.3c	180671
CEH-19	WBGene00000442	F20D12.6a	F20D12.6a	177590
CEH-19	WBGene00000442	F20D12.6b	F20D12.6b	177590
CEH-20	WBGene00000443	F31E3.1	F31E3.1	3565545
CEH-21	WBGene00000444	T26C11.6	T26C11.6	180504
CEH-22	WBGene00000445	F29F11.5a	F29F11.5a	179485
CEH-22	WBGene00000445	F29F11.5b	F29F11.5b	179485
CEH-22	WBGene00000445	F29F11.5c	F29F11.5c	179485
CEH-23	WBGene00000446	ZK652.5	ZK652.5	176096
CEH-24	WBGene00000447	F55B12.1	F55B12.1	179877
PROS-1	WBGene00000448	K12H4.1	K12H4.1	176137
CEH-27	WBGene00000449	F46F3.1a	F46F3.1a	185853
CEH-27	WBGene00000449	F46F3.1b	F46F3.1b	185853
CEH-28	WBGene00000450	K03A11.3	K03A11.3	191619
CEH-30	WBGene00000451	C33D12.7	C33D12.7	191620
CEH-31	WBGene00000452	C33D12.1	C33D12.1	191621
CEH-32	WBGene00000453	W05E10.3	W05E10.3	179603
CEH-33	WBGene00000454	C10G8.7	C10G8.7	191622
CEH-34	WBGene00000455	C10G8.6	C10G8.6	178919
CEH-36	WBGene00000457	C37E2.4	C37E2.4	181529
CEH-37	WBGene00000458	C37E2.5a	C37E2.5a	181530
CEH-37	WBGene00000458	C37E2.5b	C37E2.5b	181530
CEH-37	WBGene00000458	C37E2.5c	C37E2.5c	181530
CEH-38	WBGene00000459	F22D3.1a	F22D3.1a	174136
CEH-38	WBGene00000459	F22D3.1b	F22D3.1b	174136
CEH-39	WBGene00000460	T26C11.7	T26C11.7	180505
CEH-40	WBGene00000461	F17A2.5	F17A2.5	191624
CEH-41	WBGene00000462	T26C11.5	T26C11.5	180503
CEH-43	WBGene00000463	C28A5.4	C28A5.4	175581
CEH-44	WBGene00000464	Y54F10AM.4a	Y54F10AM.4a	175372
CEH-44	WBGene00000464	Y54F10AM.4b	Y54F10AM.4b	175372
CEH-44	WBGene00000464	Y54F10AM.4c	Y54F10AM.4c	175372
CPG-1	WBGene00000465	C07G2.1a	C07G2.1a	175586
CPG-1	WBGene00000465	C07G2.1b	C07G2.1b	175586
CEL-1	WBGene00000466	C03D6.3a	C03D6.3a	172814
CEL-1	WBGene00000466	C03D6.3b	C03D6.3b	172814
CEP-1	WBGene00000467	F52B5.5a.1	F52B5.5a.1	172616
CEP-1	WBGene00000467	F52B5.5a.2	F52B5.5a.2	172616
CEP-1	WBGene00000467	F52B5.5b	F52B5.5b	172616
CES-1	WBGene00000468	F43G9.11	F43G9.11	185718
CES-2	WBGene00000469	ZK909.4	ZK909.4	173365
CEY-1	WBGene00000472	F33A8.3	F33A8.3	174690
CEY-2	WBGene00000473	F46F11.2	F46F11.2	172219
CEY-3	WBGene00000474	M01E11.5.1	M01E11.5.1	172211
CEY-3	WBGene00000474	M01E11.5.2	M01E11.5.2	172211
CEY-4	WBGene00000475	Y39A1C.3.1	Y39A1C.3.1	176516
CEY-4	WBGene00000475	Y39A1C.3.2	Y39A1C.3.2	176516
CFI-1	WBGene00000476	T23D8.8	T23D8.8	188793
CFT-1	WBGene00000477	C18C4.2	C18C4.2	178939
CFZ-2	WBGene00000478	F27E11.3	F27E11.3	178768
CGH-1	WBGene00000479	C07H6.5	C07H6.5	176061
CGP-1	WBGene00000480	Y38C9A.2a.1	Y38C9A.2a.1	178540
CGP-1	WBGene00000480	Y38C9A.2a.2	Y38C9A.2a.2	178540
CGP-1	WBGene00000480	Y38C9A.2b	Y38C9A.2b	178540
CGP-1	WBGene00000480	Y38C9A.2c	Y38C9A.2c	178540
CHA-1	WBGene00000481	ZC416.8b	ZC416.8b	24105307
CHD-3	WBGene00000482	T14G8.1	T14G8.1	181421
CHE-1	WBGene00000483	C55B7.12a	C55B7.12a	183847
CHE-1	WBGene00000483	C55B7.12b	C55B7.12b	183847
CHE-2	WBGene00000484	F38G1.1.1	F38G1.1.1	180401
CHE-2	WBGene00000484	F38G1.1.2	F38G1.1.2	180401
CHE-3	WBGene00000485	F18C12.1	F18C12.1	172593
CHE-6	WBGene00000487	C23H5.7	C23H5.7	182823
CHE-7	WBGene00000488	F26D11.10	F26D11.10	184979
CHE-11	WBGene00000490	C27A7.4	C27A7.4	179666
CHE-12	WBGene00000491	B0024.8a	B0024.8a	179433
CHE-12	WBGene00000491	B0024.8b	B0024.8b	179433
CHE-12	WBGene00000491	B0024.8c	B0024.8c	179433
CHE-12	WBGene00000491	B0024.8d	B0024.8d	179433
CHE-13	WBGene00000492	F59C6.7a	F59C6.7a	186607
CHE-13	WBGene00000492	F59C6.7b	F59C6.7b	186607
CHE-14	WBGene00000493	F56H1.1	F56H1.1	172240
CHS-1	WBGene00000496	T25G3.2.1	T25G3.2.1	172508
CHS-1	WBGene00000496	T25G3.2.2	T25G3.2.2	172508
CHS-2	WBGene00000497	F48A11.1a	F48A11.1a	173405
CHS-2	WBGene00000497	F48A11.1b	F48A11.1b	173405
CHS-2	WBGene00000497	F48A11.1c	F48A11.1c	173405
CHK-1	WBGene00000498	Y39H10A.7a.1	Y39H10A.7a.1	3565921
CHK-1	WBGene00000498	Y39H10A.7a.2	Y39H10A.7a.2	3565921
CHK-1	WBGene00000498	Y39H10A.7b.1	Y39H10A.7b.1	3565921
CHK-1	WBGene00000498	Y39H10A.7b.2	Y39H10A.7b.2	3565921
CHK-2	WBGene00000499	Y60A3A.12	Y60A3A.12	180304
CHN-1	WBGene00000500	T09B4.10.1	T09B4.10.1	172303
CHN-1	WBGene00000500	T09B4.10.2	T09B4.10.2	172303
CHO-1	WBGene00000501	C48D1.3	C48D1.3	178274
CHP-1	WBGene00000502	Y110A7A.13	Y110A7A.13	172138
CHT-1	WBGene00000503	C04F6.3	C04F6.3	180628
CIC-1	WBGene00000506	H14E04.5	H14E04.5	175357
CIT-1.1	WBGene00000507	F44B9.4a	F44B9.4a	176125
CIT-1.1	WBGene00000507	F44B9.4b	F44B9.4b	176125
CIT-1.1	WBGene00000507	F44B9.4c.1	F44B9.4c.1	176125
CIT-1.1	WBGene00000507	F44B9.4c.2	F44B9.4c.2	176125
CIT-1.2	WBGene00000508	F44B9.3a	F44B9.3a	176126
CIT-1.2	WBGene00000508	F44B9.3b	F44B9.3b	176126
CKA-1	WBGene00000509	C28D4.2a	C28D4.2a	177807
CKA-1	WBGene00000509	C28D4.2b	C28D4.2b	177807
CKA-1	WBGene00000509	C28D4.2c	C28D4.2c	177807
CKA-2	WBGene00000510	C52B9.1a	C52B9.1a	180703
CKA-2	WBGene00000510	C52B9.1b	C52B9.1b	180703
CKB-1	WBGene00000511	B0285.8	B0285.8	181904
CKB-2	WBGene00000512	B0285.9	B0285.9	175565
CKB-3	WBGene00000513	B0285.10	B0285.10	181905
CKB-4	WBGene00000514	F22F7.5a	F22F7.5a	184864
CKB-4	WBGene00000514	F22F7.5b		184864
CKC-1	WBGene00000515	T27A10.3a	T27A10.3a	188971
CKC-1	WBGene00000515	T27A10.3b	T27A10.3b	188971
CKI-1	WBGene00000516	T05A6.1	T05A6.1	174260
CKI-2	WBGene00000517	T05A6.2a.1	T05A6.2a.1	174261
CKI-2	WBGene00000517	T05A6.2a.2	T05A6.2a.2	174261
CKI-2	WBGene00000517	T05A6.2b	T05A6.2b	174261
CKI-2	WBGene00000517	T05A6.2c.1	T05A6.2c.1	174261
CKI-2	WBGene00000517	T05A6.2c.2	T05A6.2c.2	174261
CKK-1	WBGene00000518	C05H8.1a	C05H8.1a	182278
CKK-1	WBGene00000518	C05H8.1b	C05H8.1b	182278
CKU-70	WBGene00000519	Y47D3A.4	Y47D3A.4	176546
CKU-80	WBGene00000520	R07E5.8.1	R07E5.8.1	175578
CKU-80	WBGene00000520	R07E5.8.2	R07E5.8.2	175578
CKY-1	WBGene00000521	C15C8.2a	C15C8.2a	179743
CKY-1	WBGene00000521	C15C8.2b	C15C8.2b	179743
CLC-1	WBGene00000522	C09F12.1.1	C09F12.1.1	181293
CLC-1	WBGene00000522	C09F12.1.2	C09F12.1.2	181293
CLC-2	WBGene00000523	C01C10.1	C01C10.1	180999
CLC-3	WBGene00000524	ZK563.4a	ZK563.4a	180625
CLC-3	WBGene00000524	ZK563.4b	ZK563.4b	180625
CLC-4	WBGene00000525	T05A10.2	T05A10.2	188095
CLC-5	WBGene00000526	C01C10.4	C01C10.4	181000
CLE-1	WBGene00000527	C36B1.1a	C36B1.1a	172678
CLE-1	WBGene00000527	C36B1.1b	C36B1.1b	172678
CLE-1	WBGene00000527	C36B1.1c	C36B1.1c	172678
CLE-1	WBGene00000527	C36B1.1d	C36B1.1d	172678
CLH-1	WBGene00000528	T27D12.2a	T27D12.2a	174821
CLH-1	WBGene00000528	T27D12.2b	T27D12.2b	174821
CLH-2	WBGene00000529	B0491.8a	B0491.8a	174738
CLH-2	WBGene00000529	B0491.8b	B0491.8b	174738
CLH-2	WBGene00000529	B0491.8c	B0491.8c	174738
CLH-3	WBGene00000530	E04F6.11a	E04F6.11a	174187
CLH-3	WBGene00000530	E04F6.11b		174187
CLH-3	WBGene00000530	E04F6.11c	E04F6.11c	174187
CLH-3	WBGene00000530	E04F6.11d	E04F6.11d	174187
CLH-3	WBGene00000530	E04F6.11e	E04F6.11e	174187
CLH-3	WBGene00000530	E04F6.11f	E04F6.11f	174187
CLH-3	WBGene00000530	E04F6.11g	E04F6.11g	174187
CLH-3	WBGene00000530	E04F6.11h	E04F6.11h	174187
CLH-3	WBGene00000530	E04F6.11i	E04F6.11i	174187
CLH-4	WBGene00000531	T06F4.2a	T06F4.2a	180687
CLH-4	WBGene00000531	T06F4.2b	T06F4.2b	180687
CLH-5	WBGene00000532	C07H4.2	C07H4.2	174449
CLH-6	WBGene00000533	R07B7.1	R07B7.1	179655
CPI-2	WBGene00000534	R01B10.1a	R01B10.1a	178992
CPI-2	WBGene00000534	R01B10.1b	R01B10.1b	178992
CPI-1	WBGene00000535	K08B4.6	K08B4.6	177372
CLK-1	WBGene00000536	ZC395.2	ZC395.2	175729
CLK-2	WBGene00000537	C07H6.6	C07H6.6	176065
CLN-3.1	WBGene00000539	F07B10.1a	F07B10.1a	179559
CLN-3.1	WBGene00000539	F07B10.1b	F07B10.1b	179559
CLN-3.2	WBGene00000540	C01G8.2	C01G8.2	172171
CLN-3.3	WBGene00000541	ZC190.1.1	ZC190.1.1	179249
CLN-3.3	WBGene00000541	ZC190.1.2	ZC190.1.2	179249
CLP-1	WBGene00000542	C06G4.2a	C06G4.2a	176122
CLP-1	WBGene00000542	C06G4.2b.1	C06G4.2b.1	176122
CLP-1	WBGene00000542	C06G4.2b.2	C06G4.2b.2	176122
CLP-1	WBGene00000542	C06G4.2c	C06G4.2c	176122
CLP-1	WBGene00000542	C06G4.2d	C06G4.2d	176122
CLP-2	WBGene00000543	T04A8.16	T04A8.16	175618
CLP-3	WBGene00000544	Y47H10A.1	Y47H10A.1	173089
CLP-4	WBGene00000545	Y39A3CL.5a	Y39A3CL.5a	175326
CLP-4	WBGene00000545	Y39A3CL.5b	Y39A3CL.5b	175326
CLP-6	WBGene00000546	Y77E11A.10	Y77E11A.10	190738
CLP-7	WBGene00000547	Y77E11A.11a.1	Y77E11A.11a.1	176953
CLP-7	WBGene00000547	Y77E11A.11a.2	Y77E11A.11a.2	176953
CLP-7	WBGene00000547	Y77E11A.11b	Y77E11A.11b	176953
